/Users/chunhaozou/Desktop/drl/envs/cartpole_original_train_eval.py:7: DeprecationWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html
  from pkg_resources import parse_requirements
name: __main__
Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Episode 1 finished with reward: {'pole_upright_reward': 472.0653232708124, 'cart_centered_reward': 491.82292093501417, 'pole_stability_reward': 435.64943733869677, 'cart_stability_reward': 455.1772680009781, 'gpt_reward': 4234.799163563762, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 5 finished with reward: {'pole_upright_reward': 408.91069600767804, 'cart_centered_reward': 170.47596471357335, 'pole_stability_reward': 392.0662347681649, 'cart_stability_reward': 353.76291280411374, 'gpt_reward': 3131.3345570378146, 'gt_reward': 455.0, 'episode_length': 455.0}
Episode 1 finished with reward: {'pole_upright_reward': 481.1293877037749, 'cart_centered_reward': 395.69238900568297, 'pole_stability_reward': 432.9950414837543, 'cart_stability_reward': 445.1809174736203, 'gpt_reward': 4075.207675487619, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 2 finished with reward: {'pole_upright_reward': 484.1581015249237, 'cart_centered_reward': 319.05507385623207, 'pole_stability_reward': 430.27923168307177, 'cart_stability_reward': 444.33234243731806, 'gpt_reward': 3933.5122294574717, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 3 finished with reward: {'pole_upright_reward': 481.03630969369976, 'cart_centered_reward': 432.2378208161664, 'pole_stability_reward': 432.7715667860599, 'cart_stability_reward': 448.564756132447, 'gpt_reward': 4150.993513019337, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 4 finished with reward: {'pole_upright_reward': 483.7072057559456, 'cart_centered_reward': 445.1408711792065, 'pole_stability_reward': 432.73888453975485, 'cart_stability_reward': 450.8408909814562, 'gpt_reward': 4192.397546659349, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 5 finished with reward: {'pole_upright_reward': 481.45022455926835, 'cart_centered_reward': 353.0666564169384, 'pole_stability_reward': 434.2685419311699, 'cart_stability_reward': 445.64394130030513, 'gpt_reward': 3993.296918861695, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 1 finished with reward: {'pole_upright_reward': 479.6777113449042, 'cart_centered_reward': 434.2230695173799, 'pole_stability_reward': 430.10556427753323, 'cart_stability_reward': 450.65894793274344, 'gpt_reward': 4147.599207969557, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 2 finished with reward: {'pole_upright_reward': 479.19835049619013, 'cart_centered_reward': 253.41580605720225, 'pole_stability_reward': 428.1247083958185, 'cart_stability_reward': 441.4165327737189, 'gpt_reward': 3772.364605764893, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 3 finished with reward: {'pole_upright_reward': 476.7486405890717, 'cart_centered_reward': 186.94923406299097, 'pole_stability_reward': 430.1090366348895, 'cart_stability_reward': 415.47630606207616, 'gpt_reward': 3603.2270137683117, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 4 finished with reward: {'pole_upright_reward': 479.4523559427442, 'cart_centered_reward': 209.6834768900493, 'pole_stability_reward': 430.4225158205164, 'cart_stability_reward': 426.6238262099691, 'gpt_reward': 3673.6750755243042, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 5 finished with reward: {'pole_upright_reward': 469.1965064354922, 'cart_centered_reward': 247.1013659267272, 'pole_stability_reward': 429.5568469011112, 'cart_stability_reward': 417.3358005036598, 'gpt_reward': 3687.07791143569, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 1 finished with reward: {'pole_upright_reward': 483.97736241189875, 'cart_centered_reward': 311.48320772737674, 'pole_stability_reward': 431.9474900218695, 'cart_stability_reward': 443.2936745033463, 'gpt_reward': 3918.0943920394643, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 2 finished with reward: {'pole_upright_reward': 465.73512290896684, 'cart_centered_reward': 314.9158117021258, 'pole_stability_reward': 433.88479602093753, 'cart_stability_reward': 426.00873467859725, 'gpt_reward': 3818.400768648618, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 3 finished with reward: {'pole_upright_reward': 474.9705341979597, 'cart_centered_reward': 249.2300366195214, 'pole_stability_reward': 435.14534748421823, 'cart_stability_reward': 427.01757302427677, 'gpt_reward': 3735.475664737339, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 4 finished with reward: {'pole_upright_reward': 480.84457014853484, 'cart_centered_reward': 417.58168435391224, 'pole_stability_reward': 430.06620674022156, 'cart_stability_reward': 455.52763787756754, 'gpt_reward': 4124.980064068283, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 5 finished with reward: {'pole_upright_reward': 484.08479850454927, 'cart_centered_reward': 381.5429072953178, 'pole_stability_reward': 430.6734721895935, 'cart_stability_reward': 449.50357329229456, 'gpt_reward': 4063.68685259527, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 1 finished with reward: {'pole_upright_reward': 483.4514744410579, 'cart_centered_reward': 337.5343368940618, 'pole_stability_reward': 435.7707175334367, 'cart_stability_reward': 443.569410776167, 'gpt_reward': 3971.6661743030145, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 2 finished with reward: {'pole_upright_reward': 479.2057696314058, 'cart_centered_reward': 462.2727389350616, 'pole_stability_reward': 435.73426734094437, 'cart_stability_reward': 450.58401749698453, 'gpt_reward': 4206.892610865081, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 3 finished with reward: {'pole_upright_reward': 484.15963302528985, 'cart_centered_reward': 368.4516380145348, 'pole_stability_reward': 436.0305075292525, 'cart_stability_reward': 447.7296936003335, 'gpt_reward': 4041.461642285104, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 4 finished with reward: {'pole_upright_reward': 454.70926492665984, 'cart_centered_reward': 153.38290365902515, 'pole_stability_reward': 424.4193423182365, 'cart_stability_reward': 387.90491936075153, 'gpt_reward': 3392.6363936303337, 'gt_reward': 492.0, 'episode_length': 492.0}
Episode 5 finished with reward: {'pole_upright_reward': 475.17219443772433, 'cart_centered_reward': 165.77867223607194, 'pole_stability_reward': 431.5831497216111, 'cart_stability_reward': 404.7882614843303, 'gpt_reward': 3543.7897278667056, 'gt_reward': 500.0, 'episode_length': 500.0}
Model saved!
Logs saved!
