/Users/chunhaozou/Desktop/drl/envs/cartpole_original_train_eval.py:7: DeprecationWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html
  from pkg_resources import parse_requirements
name: __main__
Using cpu device
Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Episode 1 finished with reward: {'pole_stability_reward': 358.4172997693327, 'pole_stability_reward_transformed': 1167.5668402100898, 'cart_position_penalty': -115.79511610487914, 'gpt_reward': 1051.7717241052085, 'gt_reward': 420.0, 'episode_length': 420.0}
Episode 2 finished with reward: {'pole_stability_reward': 144.7875306416416, 'pole_stability_reward_transformed': 436.86382484019975, 'cart_position_penalty': -97.22661548580314, 'gpt_reward': 339.6372093543967, 'gt_reward': 207.0, 'episode_length': 207.0}
Episode 3 finished with reward: {'pole_stability_reward': 227.9219012183547, 'pole_stability_reward_transformed': 724.7260726337554, 'cart_position_penalty': -113.24586301600604, 'gpt_reward': 611.4802096177499, 'gt_reward': 290.0, 'episode_length': 290.0}
Episode 4 finished with reward: {'pole_stability_reward': 242.10030703676753, 'pole_stability_reward_transformed': 771.6419691479346, 'cart_position_penalty': -138.1093173734522, 'gpt_reward': 633.5326517744816, 'gt_reward': 302.0, 'episode_length': 302.0}
Episode 5 finished with reward: {'pole_stability_reward': 91.9198248796205, 'pole_stability_reward_transformed': 250.45705918522032, 'cart_position_penalty': -88.74895953883727, 'gpt_reward': 161.70809964638312, 'gt_reward': 149.0, 'episode_length': 149.0}
Episode 1 finished with reward: {'pole_stability_reward': 490.6397675811264, 'pole_stability_reward_transformed': 1679.728205135528, 'cart_position_penalty': -19.01184454158587, 'gpt_reward': 1660.7163605939397, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 2 finished with reward: {'pole_stability_reward': 320.85903778660287, 'pole_stability_reward_transformed': 1028.9490263573548, 'cart_position_penalty': -145.1764434532864, 'gpt_reward': 883.7725829040681, 'gt_reward': 370.0, 'episode_length': 370.0}
Episode 3 finished with reward: {'pole_stability_reward': 370.46490500466626, 'pole_stability_reward_transformed': 1198.060197752907, 'cart_position_penalty': -145.6804964981393, 'gpt_reward': 1052.3797012547677, 'gt_reward': 422.0, 'episode_length': 422.0}
Episode 4 finished with reward: {'pole_stability_reward': 491.39336656130666, 'pole_stability_reward_transformed': 1684.2552400078814, 'cart_position_penalty': -14.639222976826815, 'gpt_reward': 1669.616017031054, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 5 finished with reward: {'pole_stability_reward': 215.0776784944725, 'pole_stability_reward_transformed': 671.4671477864723, 'cart_position_penalty': -155.36953488364819, 'gpt_reward': 516.0976129028244, 'gt_reward': 259.0, 'episode_length': 259.0}
Episode 1 finished with reward: {'pole_stability_reward': 402.42833371285184, 'pole_stability_reward_transformed': 1327.319467147467, 'cart_position_penalty': -277.7728715663157, 'gpt_reward': 1049.5465955811526, 'gt_reward': 434.0, 'episode_length': 434.0}
Episode 2 finished with reward: {'pole_stability_reward': 492.2821510023741, 'pole_stability_reward_transformed': 1689.8360905692061, 'cart_position_penalty': -20.27936905001601, 'gpt_reward': 1669.5567215191893, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 3 finished with reward: {'pole_stability_reward': 352.0121814568439, 'pole_stability_reward_transformed': 1159.0135859790578, 'cart_position_penalty': -254.21379529405385, 'gpt_reward': 904.7997906850038, 'gt_reward': 381.0, 'episode_length': 381.0}
Episode 4 finished with reward: {'pole_stability_reward': 302.91168118789653, 'pole_stability_reward_transformed': 983.2578619715823, 'cart_position_penalty': -224.1089410474524, 'gpt_reward': 759.1489209241304, 'gt_reward': 334.0, 'episode_length': 334.0}
Episode 5 finished with reward: {'pole_stability_reward': 491.29736009609235, 'pole_stability_reward_transformed': 1683.664946074536, 'cart_position_penalty': -17.773291989178695, 'gpt_reward': 1665.8916540853563, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 1 finished with reward: {'pole_stability_reward': 485.9670008298764, 'pole_stability_reward_transformed': 1651.0057597398804, 'cart_position_penalty': -314.28907645808664, 'gpt_reward': 1336.7166832817907, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 2 finished with reward: {'pole_stability_reward': 491.98594743236885, 'pole_stability_reward_transformed': 1687.943402993724, 'cart_position_penalty': -18.31273741458669, 'gpt_reward': 1669.6306655791373, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 3 finished with reward: {'pole_stability_reward': 490.049760375257, 'pole_stability_reward_transformed': 1675.9184699292698, 'cart_position_penalty': -95.95971000375965, 'gpt_reward': 1579.9587599255112, 'gt_reward': 500.0, 'episode_length': 500.0}
Episode 4 finished with reward: {'pole_stability_reward': 487.8679047404553, 'pole_stability_reward_transformed': 1662.4264793011598, 'cart_position_penalty': -319.01788370683784, 'gpt_reward': 1343.4085955943212, 'gt_reward': 500.0, 'episode_length': 500.0}
